,Contract_ID,Site_Name,specialist_site_type_code,actual_13_full,actual_26_full,actual_26_path,actual_26_wrkast,actual_52_full,actual_52_path,exPer_13_full,exPer_26_full,exPer_26_path,exPer_26_wrkast,exPer_52_full,exPer_52_path,52_full_avg,52_path_avg,26_wrkast_avg,26_full_avg,26_path_avg,26_full,26_path,26_wrkast,52_full,52_path,13_full,26_comb,52_comb,13_full_avg,26_comb_avg,52_comb_avg
80,0212838K,AimBig Employment CHINCHILLA,AALL,25.0,0.0,14.285714285714285,0.5,11.11111111111111,0.5,50.0,0.5,28.57142857142857,0.5,0.5,0.5,11.11111111111111,0.5,0.5,0.0,14.285714285714285,0.0,0.5,1.0,22.22222222222222,1.0,0.0,0.17603911980440098,4.0,4.0,0.9299999999999997,0.0
81,0212838K,AimBig Employment DALBY,AALL,33.33333333333333,100.0,100.0,0.5,100.0,0.5,11.11111111111111,400.0,0.5,0.5,300.0,0.5,100.0,0.5,0.5,100.0,100.0,0.25,200.0,1.0,0.3333333333333333,1.0,0.033347228011671524,4.0,0.0,0.0,4.0,1.7223796033994334
82,0212838K,AimBig Employment MILES,AALL,0.5,0.0,0.0,0.5,0.0,0.5,0.5,6.25,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08333333333333333,0.0
83,0212838K,AimBig Employment ROMA,AALL,100.0,100.0,0.5,0.5,0.5,0.5,50.0,25.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,4.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.92,4.0,0.0
84,0212839K,AimBig Employment BANKSTOWN,MENH,33.33333333333333,17.94871794871795,0.0,0.5,3.0303030303030303,0.5,28.57142857142857,7.6923076923076925,25.0,0.5,9.090909090909092,0.5,3.0303030303030303,0.5,0.5,17.94871794871795,0.0,2.3333333333333335,0.0,1.0,0.3333333333333333,1.0,0.0,4.0,0.3081664098613252,4.0,2.8899999999999997,0.0
85,0212839K,AimBig Employment CAMPSIE,MENH,20.0,100.0,0.5,0.5,0.5,0.5,20.0,33.33333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,3.0000000000000004,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.92,4.0,0.0
86,0212840D,AimBig Employment BANKSTOWN,MUSK,35.714285714285715,11.11111111111111,0.0,0.5,5.88235294117647,0.5,28.57142857142857,11.11111111111111,0.5,0.5,11.76470588235294,0.5,5.88235294117647,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.5,1.0,0.0,4.0,1.3333333333333326,4.0,1.2466666666666666,0.0
87,0212840D,AimBig Employment CAMPSIE,MUSK,11.11111111111111,100.0,0.5,0.5,100.0,0.5,0.5,50.0,0.5,0.5,100.0,0.5,100.0,0.5,0.5,100.0,0.5,2.0,1.0,1.0,1.0,1.0,4.0,0.39560439560439564,0.0,0.0,4.0,3.948051948051948
88,0212841E,AimBig Employment AUBURN,AALL,25.0,11.11111111111111,0.0,0.5,0.0,0.5,20.454545454545457,22.22222222222222,33.33333333333333,0.5,28.125,0.5,0.0,0.5,0.5,11.11111111111111,0.0,0.5,0.0,1.0,0.0,1.0,1.7777777777777768,4.0,0.0,4.0,1.9349999999999998,0.0
89,0212841E,AimBig Employment BAULKHAM HILLS,AALL,100.0,11.11111111111111,0.0,0.5,11.11111111111111,0.5,50.0,11.11111111111111,0.5,0.5,11.11111111111111,0.5,11.11111111111111,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.12590799031477015
90,0212841E,AimBig Employment HORNSBY,AALL,66.66666666666666,33.33333333333333,0.0,0.5,11.11111111111111,0.5,66.66666666666666,33.33333333333333,0.5,0.5,44.44444444444444,0.5,11.11111111111111,0.5,0.5,33.33333333333333,0.0,1.0,0.0,1.0,0.25,1.0,0.0,4.0,1.0,2.198808978469996,4.0,0.0
91,0212841E,AimBig Employment PARRAMATTA,AALL,19.047619047619047,27.27272727272727,0.0,0.5,11.11111111111111,0.5,23.809523809523807,9.090909090909092,100.0,0.5,44.44444444444444,0.5,11.11111111111111,0.5,0.5,27.27272727272727,0.0,2.9999999999999996,0.0,1.0,0.25,1.0,0.0,4.0,0.5624999999999999,3.0437539632213064,4.0,0.0
92,0212843G,AimBig Employment BONDI JUNCTION,MUSK,100.0,5.88235294117647,0.0,0.5,0.0,0.5,0.5,5.88235294117647,0.5,0.5,8.333333333333332,0.5,0.0,0.5,0.5,5.88235294117647,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.020100502512562814,0.0,4.0,1.0633333333333332,0.0
93,0212844H,AimBig Employment CABRAMATTA,AALL,58.333333333333336,42.857142857142854,0.0,0.5,0.0,0.5,33.33333333333333,10.714285714285714,50.0,0.5,6.25,0.5,0.0,0.5,0.5,42.857142857142854,0.0,4.0,0.0,1.0,0.0,1.0,0.7500000000000002,4.0,0.0,2.2140221402214024,4.0,0.0
94,0212844H,AimBig Employment FAIRFIELD,AALL,16.666666666666664,3.0303030303030303,0.0,0.5,1.7543859649122806,0.5,20.833333333333336,4.545454545454546,12.5,0.5,1.7543859649122806,0.5,1.7543859649122806,0.5,0.5,3.0303030303030303,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,2.9,4.0,4.0,0.27818181818181814,0.0
95,0212845J,AimBig Employment DARLINGHURST,AALL,27.27272727272727,5.88235294117647,0.0,0.5,5.88235294117647,0.5,0.5,11.76470588235294,0.5,0.5,5.88235294117647,0.5,5.88235294117647,0.5,0.5,5.88235294117647,0.0,0.5,0.0,1.0,1.0,1.0,4.0,0.0,0.037703513281919454,4.0,0.08444444444444442,0.0
96,0212845J,AimBig Employment LEICHHARDT,AALL,35.483870967741936,24.242424242424242,0.0,0.5,6.8181818181818175,0.5,25.806451612903224,15.151515151515152,33.33333333333333,0.5,18.181818181818183,0.5,6.8181818181818175,0.5,0.5,24.242424242424242,0.0,1.5999999999999999,0.0,1.0,0.37499999999999994,1.0,0.0,4.0,0.0,3.833145434047351,4.0,0.0
97,0212845J,AimBig Employment MARRICKVILLE,AALL,42.857142857142854,100.0,0.5,0.5,100.0,0.5,7.142857142857142,16.666666666666664,0.5,0.5,300.0,0.5,100.0,0.5,0.5,100.0,0.5,6.000000000000001,1.0,1.0,0.3333333333333333,1.0,2.8000000000000003,4.0,0.0,0.0,4.0,3.948051948051948
98,0212845J,AimBig Employment SURRY HILLS,AALL,66.66666666666666,33.33333333333333,0.0,0.5,5.88235294117647,0.5,27.77777777777778,58.333333333333336,200.0,0.5,23.52941176470588,0.5,5.88235294117647,0.5,0.5,33.33333333333333,0.0,0.5714285714285713,0.0,1.0,0.25,1.0,4.0,1.1130434782608702,0.0,2.587136183974129,4.0,0.0
99,0212845J,AimBig Employment SYDNEY,AALL,50.0,20.0,0.0,0.5,0.0,0.5,33.33333333333333,20.0,100.0,0.5,25.0,0.5,0.0,0.5,0.5,20.0,0.0,1.0,0.0,1.0,0.0,1.0,2.000000000000001,4.0,0.0,4.0,3.4166666666666665,0.0
100,0212846K,AimBig Employment BURWOOD,MENH,42.857142857142854,23.809523809523807,0.0,0.5,5.88235294117647,0.5,35.714285714285715,23.809523809523807,0.5,0.5,11.76470588235294,0.5,5.88235294117647,0.5,0.5,23.809523809523807,0.0,1.0,0.0,1.0,0.5,1.0,0.0,4.0,1.5000000000000002,3.9322774440196615,4.0,0.0
101,0212847K,AimBig Employment BURWOOD,MUSK,100.0,100.0,0.5,0.5,0.5,0.5,60.0,300.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,4.0,2.010050251256281,0.92,4.0,0.0
102,0212848A,AimBig Employment LIVERPOOL,AALL,66.66666666666666,5.084745762711865,0.0,0.5,0.0,0.5,41.66666666666667,6.779661016949152,28.57142857142857,0.5,10.714285714285714,0.5,0.0,0.5,0.5,5.084745762711865,0.0,0.7500000000000001,0.0,1.0,0.0,1.0,3.199999999999998,4.0,0.0,4.0,0.93,0.0
103,0212849B,AimBig Employment CAMPBELLTOWN,AALL,33.33333333333333,12.32876712328767,0.0,0.5,1.36986301369863,0.5,30.76923076923077,13.698630136986301,50.0,0.5,15.068493150684931,0.5,1.36986301369863,0.5,0.5,12.32876712328767,0.0,0.9,0.0,1.0,0.09090909090909091,1.0,0.0,4.0,0.037105751391465644,4.0,1.969090909090909,0.0
104,0212849B,AimBig Employment INGLEBURN,AALL,100.0,5.88235294117647,0.0,0.5,0.0,0.5,150.0,5.88235294117647,0.5,0.5,6.25,0.5,0.0,0.5,0.5,5.88235294117647,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0633333333333332,0.0
105,0212850F,AimBig Employment PENRITH,AALL,38.46153846153847,20.0,0.0,0.5,3.0303030303030303,0.5,15.384615384615385,3.3333333333333335,33.33333333333333,0.5,15.151515151515152,0.5,3.0303030303030303,0.5,0.5,20.0,0.0,6.0,0.0,1.0,0.19999999999999998,1.0,0.8965517241379314,4.0,0.0,4.0,3.3,0.0
106,0212850F,Aimbig Employment RICHMOND,AALL,100.0,0.5,0.5,0.5,0.5,0.5,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,0.08695652173913043,0.0
107,0212853J,AimBig Employment BLACKTOWN,MENH,0.5,0.0,0.0,0.5,0.0,0.5,0.5,25.0,0.5,0.5,25.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08333333333333333,0.0
108,0212853J,AimBig Employment MOUNT DRUITT,MENH,100.0,100.0,0.5,0.5,0.0,0.5,50.0,100.0,0.5,0.5,12.5,0.5,0.0,0.5,0.5,100.0,0.5,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.9504950495049505,4.0,0.0
109,0212854K,AimBig Employment MOUNT DRUITT,MUSK,25.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,4.0,0.08333333333333333,0.0,4.0,0.08695652173913043,0.0
110,0212855K,AimBig Employment HURSTVILLE,AALL,100.0,15.789473684210526,0.0,0.5,5.88235294117647,0.5,71.42857142857143,10.526315789473683,0.5,0.5,11.76470588235294,0.5,5.88235294117647,0.5,0.5,15.789473684210526,0.0,1.5,0.0,1.0,0.5,1.0,0.0,4.0,0.3636363636363639,4.0,2.2866666666666666,0.0
111,0212855K,AimBig Employment MIRANDA,AALL,100.0,0.0,0.0,0.5,0.0,0.5,0.5,6.25,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.08333333333333333,0.0
112,0212855K,AimBig Employment ROCKDALE,AALL,33.33333333333333,0.0,0.0,0.5,0.0,0.5,0.5,12.5,0.5,0.5,25.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.08333333333333333,0.0
113,0212857B,AimBig Employment WOLLONGONG,MUSK,100.0,0.0,0.0,0.5,0.0,0.5,0.5,4.166666666666666,0.5,0.5,4.166666666666666,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.08333333333333333,0.0
114,0212858C,AimBig Employment BENDIGO,AALL,100.0,100.0,0.5,0.5,100.0,0.5,66.66666666666666,0.5,0.5,0.5,100.0,0.5,100.0,0.5,0.5,100.0,0.5,200.0,1.0,1.0,1.0,1.0,0.0,4.0,0.009975062344139647,0.0,4.0,3.948051948051948
115,0212858C,AimBig Employment MARYBOROUGH,AALL,100.0,11.11111111111111,0.0,0.5,0.0,25.0,50.0,0.5,0.5,0.5,12.5,25.0,0.0,25.0,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.18001800180018002,4.0,0.0,3.7012696041822255,0.0,4.0
116,0212859D,AimBig Employment BALLARAT CENTRAL,MENH,100.0,20.0,0.0,0.5,11.11111111111111,0.5,150.0,30.0,0.5,0.5,22.22222222222222,0.5,11.11111111111111,0.5,0.5,20.0,0.0,0.6666666666666666,0.0,1.0,0.5,1.0,0.0,4.0,3.3222591362126246,4.0,2.8333333333333335,0.0
117,0212860H,AimBig Employment BALLARAT CENTRAL,MUSK,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,4.0,0.020202020202020204,0.0,4.0,0.08695652173913043,0.0
118,0212861J,AimBig Employment GLENORCHY,AALL,14.285714285714285,2.4390243902439024,0.0,0.5,2.4390243902439024,0.5,14.285714285714285,0.5,0.5,0.5,7.317073170731707,0.5,2.4390243902439024,0.5,0.5,2.4390243902439024,0.0,4.878048780487805,0.0,1.0,0.33333333333333337,1.0,0.0,4.0,0.27322404371584713,4.0,0.0,0.011396011396011407
119,0212861J,AimBig Employment HOBART,AALL,37.5,100.0,0.5,0.5,100.0,0.5,12.5,0.5,0.5,0.5,200.0,0.5,100.0,0.5,0.5,100.0,0.5,200.0,1.0,1.0,0.5,1.0,0.029925187032418952,4.0,0.0,0.0,4.0,3.948051948051948
120,0212861J,AimBig Employment ROSNY PARK,AALL,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08333333333333333,0.0
121,0212862K,AimBig Employment CORIO,AALL,55.55555555555556,4.0,14.285714285714285,0.5,7.6923076923076925,0.5,22.22222222222222,24.0,14.285714285714285,0.5,19.230769230769234,0.5,7.6923076923076925,0.5,0.5,4.0,14.285714285714285,0.16666666666666666,1.0,1.0,0.39999999999999997,1.0,4.0,2.8,0.0,4.0,2.6975,0.0
122,0212862K,AimBig Employment Pty Ltd GEELONG,AALL,0.0,0.0,0.0,0.5,0.0,0.5,0.5,12.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.08333333333333333,0.0
123,0212863K,AimBig Employment WARRNAMBOOL,MENH,20.0,11.11111111111111,0.0,0.5,0.0,0.5,30.0,5.555555555555555,0.5,0.5,12.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,0.5714285714285715,4.0,1.9349999999999998,0.0
124,0212864A,AimBig Employment WARRNAMBOOL,MUSK,100.0,11.11111111111111,0.0,0.5,0.0,0.5,50.0,11.11111111111111,0.5,0.5,12.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,1.9349999999999998,0.0
125,0212868E,AimBig Employment DEVONPORT,MENH,100.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,200.0,1.0,1.0,1.0,1.0,3.96,4.0,0.0,0.92,4.0,0.0
126,0212870K,AimBig Employment DUBBO,MENH,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,0.08695652173913043,0.0
127,0212871K,AimBig Employment DUBBO,MUSK,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,12.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08333333333333333,0.0
128,0212872A,AimBig Employment ORANGE,MENH,0.0,0.5,0.5,0.5,0.5,0.5,33.33333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.6666666666666665,4.0,0.08695652173913043,0.0
129,0212873B,AimBig Employment ORANGE,MUSK,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.08333333333333333,0.0
130,0212875D,AimBig Employment CALOUNDRA,MUSK,20.0,100.0,0.5,0.5,100.0,50.0,13.333333333333334,100.0,0.5,0.5,200.0,50.0,100.0,50.0,0.5,100.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,4.0,0.0,0.0,2.4444444444444446,4.0
131,0212879H,AimBig Employment CHERMSIDE,AALL,100.0,3.0303030303030303,0.0,0.5,3.0303030303030303,0.5,75.0,3.0303030303030303,0.5,0.5,6.0606060606060606,0.5,3.0303030303030303,0.5,0.5,3.0303030303030303,0.0,1.0,0.0,1.0,0.5,1.0,0.0,4.0,1.0000000000000002,4.0,0.0,0.09962904080551145
132,0212879H,AimBig Employment FORTITUDE VALLEY,AALL,10.0,11.11111111111111,0.0,0.5,0.0,0.5,20.0,0.5,0.5,0.5,12.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,4.0,0.08802816901408451,4.0,2.0732142857142857,0.0
133,0212879H,AimBig Employment MITCHELTON,AALL,27.27272727272727,100.0,0.5,0.5,11.11111111111111,0.5,27.27272727272727,25.0,0.5,0.5,22.22222222222222,0.5,11.11111111111111,0.5,0.5,100.0,0.5,4.0,1.0,1.0,0.5,1.0,0.0,4.0,0.4,0.46741573033707856,4.0,0.0
134,0212879H,AimBig Employment NORTH LAKES,AALL,38.095238095238095,14.285714285714285,0.0,0.5,7.6923076923076925,0.5,19.047619047619047,14.285714285714285,33.33333333333333,0.5,19.230769230769234,0.5,7.6923076923076925,0.5,0.5,14.285714285714285,0.0,1.0,0.0,1.0,0.39999999999999997,1.0,4.0,4.0,0.0,4.0,1.886111111111111,0.0
135,0212879H,AimBig Employment TOOWONG,AALL,56.25,25.0,0.0,0.5,3.0303030303030303,0.5,37.5,15.625,0.5,0.5,12.121212121212121,0.5,3.0303030303030303,0.5,0.5,25.0,0.0,1.6,0.0,1.0,0.25,1.0,0.7407407407407407,4.0,0.0,3.4232558139534883,4.0,0.0
136,0212881B,AimBig Employment ETTALONG BEACH,AALL,27.77777777777778,14.285714285714285,0.0,0.5,3.0303030303030303,0.5,5.555555555555555,10.714285714285714,0.5,0.5,9.090909090909092,0.5,3.0303030303030303,0.5,0.5,14.285714285714285,0.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.0,4.0,1.0872727272727274,0.0,4.0,2.3456521739130434,0.0
137,0212881B,AimBig Employment GOSFORD,AALL,6.666666666666667,0.5,0.5,0.5,0.5,0.5,13.333333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.4,4.0,0.09345794392523366,0.0
138,0212881B,AimBig Employment KANWAL,AALL,29.166666666666668,13.513513513513514,8.333333333333332,0.5,0.0,0.5,16.666666666666664,18.91891891891892,8.333333333333332,0.5,7.5,0.5,0.0,0.5,0.5,13.513513513513514,8.333333333333332,0.7142857142857143,1.0,1.0,0.0,1.0,1.7543859649122813,4.0,0.0,4.0,3.9910714285714293,0.0
139,0212881B,AimBig Employment THE ENTRANCE,AALL,25.0,11.11111111111111,0.0,0.5,0.0,0.5,25.0,11.11111111111111,0.5,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0732142857142857,0.0
140,0212881B,AimBig Employment WOY WOY,AALL,66.66666666666666,15.789473684210526,0.0,0.5,5.88235294117647,0.5,33.33333333333333,15.789473684210526,0.5,0.5,23.52941176470588,0.5,5.88235294117647,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.25,1.0,4.0,4.0,0.0,4.0,2.5097560975609756,0.0
141,0212881B,AimBig Employment WYONG,AALL,100.0,100.0,0.5,0.5,100.0,0.5,133.33333333333331,50.0,0.5,0.5,200.0,0.5,100.0,0.5,0.5,100.0,0.5,2.0,1.0,1.0,0.5,1.0,0.0,4.0,0.9230769230769229,0.0,4.0,3.94910941475827
142,0212882C,AimBig Employment CESSNOCK,AALL,33.33333333333333,27.27272727272727,0.0,0.5,11.11111111111111,0.5,11.11111111111111,0.5,0.5,0.5,5.555555555555555,0.5,11.11111111111111,0.5,0.5,27.27272727272727,0.0,54.54545454545454,0.0,1.0,2.0,1.0,0.0,4.0,3.380317486965272e-17,2.637920101458465,4.0,0.0
143,0212882C,AimBig Employment MAITLAND,AALL,19.047619047619047,15.789473684210526,0.0,0.5,11.11111111111111,0.5,14.285714285714285,15.789473684210526,0.5,0.5,16.666666666666664,0.5,11.11111111111111,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.6666666666666667,1.0,0.0,4.0,2.0,4.0,1.65,0.0
144,0212884E,AimBig Employment BROADMEADOW,AALL,17.24137931034483,11.11111111111111,0.0,0.5,4.761904761904762,0.5,10.344827586206897,8.333333333333332,50.0,0.5,9.523809523809524,0.5,4.761904761904762,0.5,0.5,11.11111111111111,0.0,1.3333333333333335,0.0,1.0,0.5,1.0,0.8032128514056228,4.0,0.0,4.0,1.5195402298850575,0.0
145,0212884E,AimBig Employment CHARLESTOWN,AALL,100.0,0.0,0.0,0.5,0.0,0.5,100.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08928571428571429,0.0
146,0212886G,AimBig Employment BROADMEADOWS,AALL,20.0,14.285714285714285,0.0,0.5,5.88235294117647,0.5,15.0,10.714285714285714,33.33333333333333,0.5,17.647058823529413,0.5,5.88235294117647,0.5,0.5,14.285714285714285,0.0,1.3333333333333333,0.0,1.0,0.33333333333333326,1.0,0.0,4.0,0.0,4.0,2.1439024390243904,0.0
147,0212886G,AimBig Employment CRAIGIEBURN,AALL,27.27272727272727,14.285714285714285,0.0,0.5,7.6923076923076925,0.5,18.181818181818183,7.142857142857142,66.66666666666666,0.5,7.6923076923076925,0.5,7.6923076923076925,0.5,0.5,14.285714285714285,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,1.3333333333333337,4.0,1.886111111111111,0.0
148,0212886G,AimBig Employment GLENROY,AALL,100.0,100.0,0.5,0.5,0.5,0.5,75.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.6,0.856,4.0,0.0
149,0212886G,AimBig Employment MOONEE PONDS,AALL,48.717948717948715,16.666666666666664,0.0,0.5,4.0,0.5,35.8974358974359,12.5,30.0,0.5,9.0,0.5,4.0,0.5,0.5,16.666666666666664,0.0,1.333333333333333,0.0,1.0,0.4444444444444444,1.0,0.0,4.0,0.3589492576276722,4.0,2.8630434782608702,0.0
150,0212889K,AimBig Employment GLEN INNES,AALL,69.23076923076923,15.789473684210526,0.0,0.5,2.4390243902439024,0.5,53.84615384615385,15.789473684210526,25.0,0.5,14.634146341463413,0.5,2.4390243902439024,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.16666666666666669,1.0,0.5714285714285705,4.0,0.0,4.0,2.7402061855670103,0.0
151,0212889K,AimBig Employment INVERELL,AALL,30.76923076923077,100.0,0.5,0.5,0.0,0.5,38.46153846153847,300.0,0.5,0.5,50.0,0.5,0.0,0.5,0.5,100.0,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,4.0,0.5228758169934642,0.887128712871287,4.0,0.0
152,0212889K,AimBig Employment Pty Ltd. ARMIDALE,AALL,20.0,11.11111111111111,0.0,0.5,0.0,0.5,20.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,11.11111111111111,0.0,22.22222222222222,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0732142857142857,0.0
153,0212891D,AimBig Employment BERRIMAH,AALL,100.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,200.0,1.0,1.0,1.0,1.0,3.96,4.0,0.0,0.856,4.0,0.0
154,0212891D,AimBig Employment CASUARINA,AALL,100.0,100.0,0.5,0.5,0.5,0.5,66.66666666666666,200.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.9999999999999996,0.856,4.0,0.0
155,0212891D,AimBig Employment DARWIN CITY,AALL,100.0,100.0,0.5,0.5,0.5,0.5,100.0,100.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.856,4.0,0.0
156,0212893F,Aimbig Employment LAUNCESTON,AALL,100.0,11.11111111111111,0.0,0.5,11.11111111111111,0.5,100.0,11.11111111111111,0.5,0.5,22.22222222222222,0.5,11.11111111111111,0.5,0.5,11.11111111111111,0.0,1.0,0.0,1.0,0.5,1.0,0.0,4.0,2.0,4.0,0.0,0.14457831325301226
157,0212894G,AimBig Employment BENDIGO,AALL,44.44444444444444,100.0,0.5,0.5,100.0,0.5,33.33333333333333,40.0,0.5,0.5,50.0,0.5,100.0,0.5,0.5,100.0,0.5,2.5,1.0,1.0,2.0,1.0,0.0,4.0,2.1052631578947367,0.0,4.0,3.94910941475827
158,0212895H,AimBig Employment CORIO,AALL,11.76470588235294,100.0,0.5,0.5,100.0,0.5,0.5,33.33333333333333,0.5,0.5,100.0,0.5,100.0,0.5,0.5,100.0,0.5,3.0000000000000004,1.0,1.0,1.0,1.0,4.0,0.5573770491803279,0.0,0.0,4.0,3.94910941475827
159,0212895H,AimBig Employment Pty Ltd GEELONG,AALL,100.0,0.0,0.0,0.5,0.0,0.5,100.0,0.5,0.5,0.5,6.25,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.08928571428571429,0.0
160,0212897K,AimBig Employment CHINCHILLA,AALL,100.0,100.0,0.5,0.5,100.0,0.5,100.0,100.0,0.5,0.5,0.5,0.5,100.0,0.5,0.5,100.0,0.5,1.0,1.0,1.0,200.0,1.0,0.0,0.04,4.0,0.0,4.0,3.94910941475827
161,0212897K,AimBig Employment DALBY,AALL,15.384615384615385,11.11111111111111,0.0,0.5,0.0,0.5,7.6923076923076925,5.555555555555555,0.5,0.5,6.25,0.5,0.0,0.5,0.5,11.11111111111111,0.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,4.0,2.0732142857142857,0.0
162,0212897K,AimBig Employment MILES,AALL,0.0,0.5,16.666666666666664,0.5,0.0,0.5,0.5,0.5,16.666666666666664,0.5,0.5,0.5,0.0,0.5,0.5,0.5,16.666666666666664,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.3333333333333333,4.0,3.1553571428571434,0.0
163,0212897K,AimBig Employment ROMA,AALL,42.857142857142854,100.0,0.5,0.5,0.5,0.5,28.57142857142857,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.856,4.0,0.0
164,0212898K,AimBig Employment AUBURN,AALL,25.0,15.789473684210526,0.0,0.5,0.0,0.5,12.5,15.789473684210526,50.0,0.5,37.5,0.5,0.0,0.5,0.5,15.789473684210526,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,2.9089285714285715,0.0
